number of parameters: 81.81M
iter 0: loss 8.753521919250488, loss_a 8.748482704162598, loss_b 8.766866683959961, lr 1.188118811881188e-05
iter 49490: loss 0.6401267051696777, loss_a 0.4008117616176605, loss_b 1.2331054210662842, lr 9.998345090975403e-05
iter 49500: loss 0.6503987312316895, loss_a 0.4194408655166626, loss_b 1.2016661167144775, lr 9.990932499807009e-05
iter 49510: loss 0.6007229089736938, loss_a 0.3699638843536377, loss_b 1.1691935062408447, lr 9.983526237784524e-05
iter 49520: loss 0.5714224576950073, loss_a 0.36062151193618774, loss_b 1.0584217309951782, lr 9.976126306945226e-05
iter 49530: loss 0.6162110567092896, loss_a 0.3801172971725464, loss_b 1.25914466381073, lr 9.968732709324617e-05
iter 49540: loss 0.5711762309074402, loss_a 0.34089890122413635, loss_b 1.2285271883010864, lr 9.961345446956458e-05
iter 49550: loss 0.6326587200164795, loss_a 0.3868199288845062, loss_b 1.3154247999191284, lr 9.953964521872803e-05
iter 49560: loss 0.626498281955719, loss_a 0.384466290473938, loss_b 1.27950119972229, lr 9.946589936103908e-05
iter 49570: loss 0.5582060217857361, loss_a 0.3666220009326935, loss_b 0.9421468377113342, lr 9.939221691678335e-05
iter 49580: loss 0.6059930324554443, loss_a 0.39524516463279724, loss_b 1.1409296989440918, lr 9.931859790622869e-05
iter 49590: loss 0.6590155363082886, loss_a 0.42640894651412964, loss_b 1.251217246055603, lr 9.924504234962563e-05
iter 49600: loss 0.5957530736923218, loss_a 0.3840137720108032, loss_b 1.0853455066680908, lr 9.917155026720724e-05
iter 49610: loss 0.621057391166687, loss_a 0.38040435314178467, loss_b 1.2701388597488403, lr 9.909812167918904e-05
iter 49620: loss 0.6491172313690186, loss_a 0.3993252217769623, loss_b 1.350980281829834, lr 9.902475660576939e-05
iter 49630: loss 0.6517762541770935, loss_a 0.41214820742607117, loss_b 1.280362606048584, lr 9.895145506712874e-05
iter 49640: loss 0.6708052158355713, loss_a 0.4168659746646881, loss_b 1.3984730243682861, lr 9.887821708343036e-05
iter 49650: loss 0.6233112215995789, loss_a 0.38026633858680725, loss_b 1.2770228385925293, lr 9.880504267481991e-05
iter 49660: loss 0.578986406326294, loss_a 0.35507088899612427, loss_b 1.099970817565918, lr 9.87319318614256e-05
iter 49670: loss 0.6555600166320801, loss_a 0.41513219475746155, loss_b 1.3245559930801392, lr 9.86588846633583e-05
iter 49680: loss 0.652336835861206, loss_a 0.4116427004337311, loss_b 1.2933717966079712, lr 9.85859011007111e-05
iter 49690: loss 0.6212534308433533, loss_a 0.40092942118644714, loss_b 1.1422351598739624, lr 9.851298119355975e-05
iter 49700: loss 0.6469196677207947, loss_a 0.40403541922569275, loss_b 1.3031350374221802, lr 9.844012496196244e-05
iter 49710: loss 0.5816957950592041, loss_a 0.37878915667533875, loss_b 1.0717382431030273, lr 9.836733242595982e-05
iter 49720: loss 0.6589146852493286, loss_a 0.3949822783470154, loss_b 1.3145502805709839, lr 9.829460360557524e-05
iter 49730: loss 0.6235557794570923, loss_a 0.3873559832572937, loss_b 1.2064684629440308, lr 9.82219385208142e-05
iter 49740: loss 0.593806266784668, loss_a 0.3711942136287689, loss_b 1.188236117362976, lr 9.814933719166486e-05
iter 49750: loss 0.6764785647392273, loss_a 0.4267476499080658, loss_b 1.3449684381484985, lr 9.807679963809779e-05
iter 49760: loss 0.6509361267089844, loss_a 0.40109047293663025, loss_b 1.304826259613037, lr 9.800432588006598e-05
iter 49770: loss 0.665503740310669, loss_a 0.3969188332557678, loss_b 1.4318424463272095, lr 9.793191593750506e-05
iter 49780: loss 0.6168580055236816, loss_a 0.3869433104991913, loss_b 1.2060176134109497, lr 9.785956983033285e-05
iter 49790: loss 0.5224053859710693, loss_a 0.32925188541412354, loss_b 0.9647192358970642, lr 9.778728757844973e-05
iter 49800: loss 0.5499865412712097, loss_a 0.34203454852104187, loss_b 1.024338722229004, lr 9.771506920173853e-05
iter 49810: loss 0.5642406344413757, loss_a 0.357728511095047, loss_b 1.0760926008224487, lr 9.764291472006443e-05
iter 49820: loss 0.6417384147644043, loss_a 0.41164612770080566, loss_b 1.2369158267974854, lr 9.757082415327526e-05
iter 49830: loss 0.587954044342041, loss_a 0.37138116359710693, loss_b 1.1678637266159058, lr 9.749879752120087e-05
iter 49840: loss 0.6616858839988708, loss_a 0.4282139539718628, loss_b 1.334982991218567, lr 9.742683484365403e-05
iter 49850: loss 0.6686371564865112, loss_a 0.44473809003829956, loss_b 1.2221806049346924, lr 9.735493614042945e-05
iter 49860: loss 0.6120324730873108, loss_a 0.3659897744655609, loss_b 1.2914175987243652, lr 9.728310143130438e-05
iter 49870: loss 0.5667105913162231, loss_a 0.3352959156036377, loss_b 1.2035114765167236, lr 9.721133073603878e-05
iter 49880: loss 0.6418383717536926, loss_a 0.4306517541408539, loss_b 1.159934401512146, lr 9.713962407437446e-05
iter 49890: loss 0.5607443451881409, loss_a 0.3448834717273712, loss_b 1.0466723442077637, lr 9.706798146603615e-05
iter 49900: loss 0.6598938703536987, loss_a 0.4048230051994324, loss_b 1.3535360097885132, lr 9.699640293073052e-05
iter 49910: loss 0.5794792771339417, loss_a 0.3536304533481598, loss_b 1.1602368354797363, lr 9.692488848814686e-05
iter 49920: loss 0.6474106311798096, loss_a 0.4062795042991638, loss_b 1.3160531520843506, lr 9.68534381579569e-05
iter 49930: loss 0.5332016944885254, loss_a 0.3259814381599426, loss_b 1.0286091566085815, lr 9.678205195981439e-05
iter 49940: loss 0.5568327903747559, loss_a 0.3449214994907379, loss_b 1.069301724433899, lr 9.671072991335593e-05
iter 49950: loss 0.5373541116714478, loss_a 0.31708231568336487, loss_b 1.0173699855804443, lr 9.663947203819994e-05
iter 49960: loss 0.5065054893493652, loss_a 0.31600508093833923, loss_b 0.9039602279663086, lr 9.656827835394757e-05
iter 49970: loss 0.6222227215766907, loss_a 0.38022786378860474, loss_b 1.2689071893692017, lr 9.649714888018228e-05
iter 49980: loss 0.568177342414856, loss_a 0.3324933350086212, loss_b 1.1327930688858032, lr 9.642608363646962e-05
iter 49990: loss 0.6978985071182251, loss_a 0.4300093948841095, loss_b 1.4666403532028198, lr 9.63550826423578e-05
iter 50000: loss 0.610844612121582, loss_a 0.3747568130493164, loss_b 1.2992459535598755, lr 9.628414591737706e-05
iter 50010: loss 0.6731299161911011, loss_a 0.43405383825302124, loss_b 1.266488790512085, lr 9.621327348104008e-05
iter 50020: loss 0.5839242935180664, loss_a 0.35236430168151855, loss_b 1.2293587923049927, lr 9.614246535284206e-05
iter 50030: loss 0.6076478362083435, loss_a 0.39245668053627014, loss_b 1.1518131494522095, lr 9.607172155226006e-05
iter 50040: loss 0.5898036956787109, loss_a 0.36215740442276, loss_b 1.2117605209350586, lr 9.600104209875397e-05
iter 50050: loss 0.5948939919471741, loss_a 0.36177387833595276, loss_b 1.1702065467834473, lr 9.59304270117655e-05
iter 50060: loss 0.6587475538253784, loss_a 0.41955044865608215, loss_b 1.3111451864242554, lr 9.585987631071891e-05
iter 50070: loss 0.6049363613128662, loss_a 0.35975557565689087, loss_b 1.2719939947128296, lr 9.578939001502088e-05
iter 50080: loss 0.6184098720550537, loss_a 0.4069212079048157, loss_b 1.1419724225997925, lr 9.571896814405994e-05
iter 50090: loss 0.6305818557739258, loss_a 0.4074884057044983, loss_b 1.1870900392532349, lr 9.564861071720739e-05
iter 50100: loss 0.6397682428359985, loss_a 0.3949533700942993, loss_b 1.3469046354293823, lr 9.557831775381644e-05
iter 50110: loss 0.6020028591156006, loss_a 0.37343689799308777, loss_b 1.1376088857650757, lr 9.550808927322269e-05
iter 50120: loss 0.6590666770935059, loss_a 0.42782124876976013, loss_b 1.2329907417297363, lr 9.543792529474421e-05
iter 50130: loss 0.5857530832290649, loss_a 0.3605293035507202, loss_b 1.1400933265686035, lr 9.536782583768087e-05
iter 50140: loss 0.600045382976532, loss_a 0.3703785538673401, loss_b 1.1365114450454712, lr 9.529779092131526e-05
iter 50150: loss 0.5802913308143616, loss_a 0.3560643196105957, loss_b 1.1632124185562134, lr 9.522782056491186e-05
iter 50160: loss 0.5607315301895142, loss_a 0.3440786600112915, loss_b 1.0908212661743164, lr 9.515791478771765e-05
iter 50170: loss 0.6263121366500854, loss_a 0.38936033844947815, loss_b 1.2886464595794678, lr 9.508807360896173e-05
iter 50180: loss 0.5885957479476929, loss_a 0.38728171586990356, loss_b 1.071724534034729, lr 9.501829704785534e-05
iter 50190: loss 0.5615618228912354, loss_a 0.368200421333313, loss_b 0.9793180227279663, lr 9.49485851235922e-05
iter 50200: loss 0.5678424835205078, loss_a 0.3660932183265686, loss_b 1.015495777130127, lr 9.48789378553479e-05
iter 50210: loss 0.6334367394447327, loss_a 0.40164899826049805, loss_b 1.2534176111221313, lr 9.480935526228063e-05
iter 50220: loss 0.5947266221046448, loss_a 0.37992700934410095, loss_b 1.1438246965408325, lr 9.473983736353055e-05
iter 50230: loss 0.6187735795974731, loss_a 0.3809129297733307, loss_b 1.2993924617767334, lr 9.467038417821994e-05
iter 50240: loss 0.5933148860931396, loss_a 0.38070741295814514, loss_b 1.0897886753082275, lr 9.460099572545365e-05
iter 50250: loss 0.6284213662147522, loss_a 0.39087098836898804, loss_b 1.2361366748809814, lr 9.453167202431824e-05
iter 50260: loss 0.6715153455734253, loss_a 0.41788238286972046, loss_b 1.4357692003250122, lr 9.446241309388288e-05
iter 50270: loss 0.6192254424095154, loss_a 0.3742072284221649, loss_b 1.2412437200546265, lr 9.439321895319873e-05
iter 50280: loss 0.6195629835128784, loss_a 0.3812682628631592, loss_b 1.2858606576919556, lr 9.4324089621299e-05
iter 50290: loss 0.6421384811401367, loss_a 0.39923807978630066, loss_b 1.3103370666503906, lr 9.425502511719947e-05
iter 50300: loss 0.7037091851234436, loss_a 0.4422999918460846, loss_b 1.485390067100525, lr 9.418602545989756e-05
iter 50310: loss 0.6510647535324097, loss_a 0.4015880823135376, loss_b 1.3195950984954834, lr 9.411709066837336e-05
iter 50320: loss 0.6195847392082214, loss_a 0.40354782342910767, loss_b 1.193713903427124, lr 9.404822076158882e-05
iter 50330: loss 0.6353117227554321, loss_a 0.42201733589172363, loss_b 1.1129257678985596, lr 9.3979415758488e-05
iter 50340: loss 0.6033142805099487, loss_a 0.3712478578090668, loss_b 1.1997894048690796, lr 9.391067567799743e-05
iter 50350: loss 0.6520905494689941, loss_a 0.38863489031791687, loss_b 1.3197085857391357, lr 9.384200053902529e-05
iter 50360: loss 0.6070812940597534, loss_a 0.39209073781967163, loss_b 1.1356849670410156, lr 9.377339036046239e-05
iter 50370: loss 0.6332079768180847, loss_a 0.39993181824684143, loss_b 1.1861083507537842, lr 9.37048451611815e-05
iter 50380: loss 0.6188902854919434, loss_a 0.393625408411026, loss_b 1.1889574527740479, lr 9.36363649600372e-05
iter 50390: loss 0.6068670153617859, loss_a 0.3498344421386719, loss_b 1.3922158479690552, lr 9.356794977586678e-05
iter 50400: loss 0.6664245128631592, loss_a 0.4268353581428528, loss_b 1.2418315410614014, lr 9.349959962748905e-05
iter 50410: loss 0.5833151340484619, loss_a 0.3766547441482544, loss_b 1.030181646347046, lr 9.343131453370542e-05
iter 50420: loss 0.5924019813537598, loss_a 0.34615999460220337, loss_b 1.2731887102127075, lr 9.336309451329914e-05
iter 50430: loss 0.6569711565971375, loss_a 0.4256223440170288, loss_b 1.248910665512085, lr 9.329493958503547e-05
iter 50440: loss 0.5682589411735535, loss_a 0.34614983201026917, loss_b 1.1199188232421875, lr 9.322684976766217e-05
iter 50450: loss 0.6056996583938599, loss_a 0.4018498659133911, loss_b 1.1174097061157227, lr 9.315882507990857e-05
iter 50460: loss 0.6312110424041748, loss_a 0.4000334143638611, loss_b 1.2017297744750977, lr 9.30908655404865e-05
iter 50470: loss 0.6089901328086853, loss_a 0.36218857765197754, loss_b 1.210436224937439, lr 9.30229711680897e-05
iter 50480: loss 0.6718081831932068, loss_a 0.42706170678138733, loss_b 1.3158849477767944, lr 9.295514198139396e-05
iter 50490: loss 0.5946453213691711, loss_a 0.3633783757686615, loss_b 1.2207326889038086, lr 9.288737799905723e-05
iter 50500: loss 0.5948487520217896, loss_a 0.3748449683189392, loss_b 1.1512677669525146, lr 9.281967923971937e-05
iter 50510: loss 0.590865433216095, loss_a 0.36237746477127075, loss_b 1.240320086479187, lr 9.275204572200249e-05
iter 50520: loss 0.6019421815872192, loss_a 0.38860300183296204, loss_b 1.07082200050354, lr 9.268447746451063e-05
iter 50530: loss 0.5833429098129272, loss_a 0.35575735569000244, loss_b 1.2398741245269775, lr 9.261697448582992e-05
iter 50540: loss 0.6491946578025818, loss_a 0.4040538966655731, loss_b 1.3010691404342651, lr 9.25495368045286e-05
iter 50550: loss 0.5955675840377808, loss_a 0.36639121174812317, loss_b 1.1743149757385254, lr 9.248216443915667e-05
iter 50560: loss 0.5976486206054688, loss_a 0.3734416961669922, loss_b 1.151788353919983, lr 9.241485740824656e-05
iter 50570: loss 0.6144421696662903, loss_a 0.38457605242729187, loss_b 1.1343523263931274, lr 9.23476157303125e-05
iter 50580: loss 0.5513335466384888, loss_a 0.33555835485458374, loss_b 1.0898277759552002, lr 9.228043942385076e-05
iter 50590: loss 0.6159992814064026, loss_a 0.3917195200920105, loss_b 1.1668697595596313, lr 9.221332850733968e-05
iter 50600: loss 0.6260078549385071, loss_a 0.4009329080581665, loss_b 1.1899834871292114, lr 9.214628299923946e-05
iter 50610: loss 0.6759108304977417, loss_a 0.4240778684616089, loss_b 1.3537830114364624, lr 9.207930291799255e-05
iter 50620: loss 0.6395550966262817, loss_a 0.3961338698863983, loss_b 1.2688281536102295, lr 9.201238828202329e-05
iter 50630: loss 0.6370494365692139, loss_a 0.39331376552581787, loss_b 1.244233250617981, lr 9.194553910973795e-05
iter 50640: loss 0.6602175235748291, loss_a 0.40782469511032104, loss_b 1.4060633182525635, lr 9.18787554195249e-05
iter 50650: loss 0.605248212814331, loss_a 0.39940354228019714, loss_b 1.0881025791168213, lr 9.181203722975435e-05
iter 50660: loss 0.650382936000824, loss_a 0.39402928948402405, loss_b 1.2242522239685059, lr 9.17453845587787e-05
iter 50670: loss 0.596458911895752, loss_a 0.36782994866371155, loss_b 1.1271767616271973, lr 9.16787974249322e-05
iter 50680: loss 0.5621148347854614, loss_a 0.34788405895233154, loss_b 1.1068755388259888, lr 9.161227584653109e-05
iter 50690: loss 0.5791264772415161, loss_a 0.3627490699291229, loss_b 1.100702166557312, lr 9.154581984187362e-05
iter 50700: loss 0.6167483329772949, loss_a 0.39271071553230286, loss_b 1.1760295629501343, lr 9.14794294292398e-05
iter 50710: loss 0.55088210105896, loss_a 0.3193095922470093, loss_b 1.1603834629058838, lr 9.141310462689202e-05
iter 50720: loss 0.6115895509719849, loss_a 0.3801034688949585, loss_b 1.2835496664047241, lr 9.134684545307408e-05
iter 50730: loss 0.5868799090385437, loss_a 0.360746830701828, loss_b 1.158285140991211, lr 9.128065192601222e-05
iter 50740: loss 0.5986133813858032, loss_a 0.3795005679130554, loss_b 1.133690595626831, lr 9.121452406391443e-05
iter 50750: loss 0.6495754718780518, loss_a 0.4135324954986572, loss_b 1.2870112657546997, lr 9.114846188497039e-05
iter 50760: loss 0.6733980178833008, loss_a 0.4169040620326996, loss_b 1.4627968072891235, lr 9.108246540735222e-05
iter 50770: loss 0.5697749257087708, loss_a 0.36270126700401306, loss_b 1.0675303936004639, lr 9.101653464921344e-05
iter 50780: loss 0.6782540082931519, loss_a 0.41599130630493164, loss_b 1.4699310064315796, lr 9.095066962868993e-05
iter 50790: loss 0.5508209466934204, loss_a 0.3530559837818146, loss_b 0.9990251660346985, lr 9.088487036389926e-05
iter 50800: loss 0.6305752992630005, loss_a 0.38018110394477844, loss_b 1.3476282358169556, lr 9.081913687294089e-05
iter 50810: loss 0.6615726947784424, loss_a 0.3981679081916809, loss_b 1.3715803623199463, lr 9.075346917389638e-05
iter 50820: loss 0.6137089133262634, loss_a 0.3769269287586212, loss_b 1.1468855142593384, lr 9.068786728482881e-05
iter 50830: loss 0.5582654476165771, loss_a 0.3605729639530182, loss_b 1.0268266201019287, lr 9.062233122378369e-05
iter 50840: loss 0.618181586265564, loss_a 0.3823934495449066, loss_b 1.294052004814148, lr 9.055686100878798e-05
iter 50850: loss 0.6167677640914917, loss_a 0.3832313120365143, loss_b 1.2443230152130127, lr 9.049145665785076e-05
iter 50860: loss 0.6780439615249634, loss_a 0.4145652949810028, loss_b 1.4277878999710083, lr 9.042611818896295e-05
iter 50870: loss 0.5596807599067688, loss_a 0.34318608045578003, loss_b 1.113530158996582, lr 9.036084562009716e-05
iter 50880: loss 0.5806872844696045, loss_a 0.3851657509803772, loss_b 1.0137815475463867, lr 9.029563896920823e-05
iter 50890: loss 0.6053817868232727, loss_a 0.38081929087638855, loss_b 1.13825261592865, lr 9.023049825423256e-05
iter 50900: loss 0.6390306353569031, loss_a 0.39329764246940613, loss_b 1.301199197769165, lr 9.016542349308855e-05
iter 50910: loss 0.6261366605758667, loss_a 0.41202545166015625, loss_b 1.161597490310669, lr 9.010041470367649e-05
iter 50920: loss 0.6225521564483643, loss_a 0.39372554421424866, loss_b 1.1892050504684448, lr 9.003547190387831e-05
iter 50930: loss 0.6308887004852295, loss_a 0.4014773666858673, loss_b 1.2569856643676758, lr 8.99705951115581e-05
iter 50940: loss 0.5786844491958618, loss_a 0.3718944787979126, loss_b 1.0824748277664185, lr 8.990578434456158e-05
iter 50950: loss 0.7009815573692322, loss_a 0.4531814157962799, loss_b 1.3004177808761597, lr 8.984103962071637e-05
iter 50960: loss 0.6385905742645264, loss_a 0.4204135537147522, loss_b 1.139073133468628, lr 8.977636095783195e-05
iter 50970: loss 0.6259568333625793, loss_a 0.41733914613723755, loss_b 1.1120530366897583, lr 8.971174837369949e-05
iter 50980: loss 0.653244137763977, loss_a 0.4102672040462494, loss_b 1.3176026344299316, lr 8.964720188609218e-05
iter 50990: loss 0.6113875508308411, loss_a 0.3802863359451294, loss_b 1.2116315364837646, lr 8.958272151276495e-05
iter 51000: loss 0.5809677839279175, loss_a 0.3648766577243805, loss_b 1.0771664381027222, lr 8.951830727145448e-05
iter 51010: loss 0.5650177001953125, loss_a 0.3462318480014801, loss_b 1.0722242593765259, lr 8.945395917987939e-05
iter 51020: loss 0.6069371700286865, loss_a 0.38535162806510925, loss_b 1.186423420906067, lr 8.93896772557399e-05
iter 51030: loss 0.6300188302993774, loss_a 0.3850043714046478, loss_b 1.3273323774337769, lr 8.932546151671825e-05
iter 51040: loss 0.6540120840072632, loss_a 0.3983753025531769, loss_b 1.4101771116256714, lr 8.926131198047838e-05
iter 51050: loss 0.5790428519248962, loss_a 0.3623508810997009, loss_b 1.137436866760254, lr 8.919722866466597e-05
iter 51060: loss 0.6386274695396423, loss_a 0.3929678797721863, loss_b 1.3110531568527222, lr 8.913321158690867e-05
iter 51070: loss 0.6504236459732056, loss_a 0.41064712405204773, loss_b 1.3347822427749634, lr 8.906926076481551e-05
iter 51080: loss 0.614098072052002, loss_a 0.40128305554389954, loss_b 1.1371195316314697, lr 8.90053762159778e-05
iter 51090: loss 0.6189979314804077, loss_a 0.4121323227882385, loss_b 1.1186014413833618, lr 8.894155795796825e-05
iter 51100: loss 0.6318548321723938, loss_a 0.3717840611934662, loss_b 1.3800660371780396, lr 8.887780600834154e-05
iter 51110: loss 0.6396133899688721, loss_a 0.39850282669067383, loss_b 1.2662359476089478, lr 8.881412038463406e-05
iter 51120: loss 0.5754364728927612, loss_a 0.373759388923645, loss_b 1.0661170482635498, lr 8.875050110436375e-05
iter 51130: loss 0.5861351490020752, loss_a 0.36686408519744873, loss_b 1.1077461242675781, lr 8.868694818503065e-05
iter 51140: loss 0.6229079961776733, loss_a 0.39187806844711304, loss_b 1.2312605381011963, lr 8.862346164411636e-05
iter 51150: loss 0.6243464350700378, loss_a 0.3631312847137451, loss_b 1.3339262008666992, lr 8.856004149908418e-05
iter 51160: loss 0.5823566913604736, loss_a 0.37488269805908203, loss_b 1.0985902547836304, lr 8.849668776737922e-05
iter 51170: loss 0.5868619680404663, loss_a 0.3539363741874695, loss_b 1.1742830276489258, lr 8.843340046642833e-05
iter 51180: loss 0.6573843955993652, loss_a 0.4129871428012848, loss_b 1.2958455085754395, lr 8.837017961364008e-05
iter 51190: loss 0.5926759243011475, loss_a 0.38056680560112, loss_b 1.1092722415924072, lr 8.830702522640467e-05
iter 51200: loss 0.6199703216552734, loss_a 0.41488832235336304, loss_b 1.071728229522705, lr 8.824393732209418e-05
iter 51210: loss 0.6060608625411987, loss_a 0.3587500751018524, loss_b 1.2475284337997437, lr 8.818091591806222e-05
iter 51220: loss 0.590376615524292, loss_a 0.38637062907218933, loss_b 1.1004897356033325, lr 8.811796103164429e-05
iter 51230: loss 0.6171413660049438, loss_a 0.3834322988986969, loss_b 1.2830188274383545, lr 8.805507268015746e-05
iter 51240: loss 0.6021115779876709, loss_a 0.3678644895553589, loss_b 1.1969646215438843, lr 8.799225088090055e-05
iter 51250: loss 0.5933074951171875, loss_a 0.3698303699493408, loss_b 1.1645020246505737, lr 8.792949565115405e-05
iter 51260: loss 0.5017585754394531, loss_a 0.310928612947464, loss_b 0.9263322353363037, lr 8.78668070081802e-05
iter 51270: loss 0.5997449159622192, loss_a 0.40067097544670105, loss_b 1.0735185146331787, lr 8.780418496922281e-05
iter 51280: loss 0.6401883363723755, loss_a 0.3905402421951294, loss_b 1.307838797569275, lr 8.774162955150751e-05
iter 51290: loss 0.589530348777771, loss_a 0.3824540674686432, loss_b 1.1194450855255127, lr 8.76791407722415e-05
iter 51300: loss 0.5246090292930603, loss_a 0.3058953583240509, loss_b 1.0838817358016968, lr 8.761671864861366e-05
iter 51310: loss 0.6268470287322998, loss_a 0.40791770815849304, loss_b 1.1814647912979126, lr 8.75543631977946e-05
iter 51320: loss 0.6080699563026428, loss_a 0.36628028750419617, loss_b 1.3317890167236328, lr 8.749207443693652e-05
iter 51330: loss 0.48418641090393066, loss_a 0.32212018966674805, loss_b 0.8091511726379395, lr 8.742985238317329e-05
iter 51340: loss 0.6328702569007874, loss_a 0.3884686827659607, loss_b 1.2722196578979492, lr 8.73676970536205e-05
iter 51350: loss 0.6262781620025635, loss_a 0.404684841632843, loss_b 1.1658935546875, lr 8.730560846537527e-05
iter 51360: loss 0.5635705590248108, loss_a 0.3588741719722748, loss_b 1.0593223571777344, lr 8.724358663551643e-05
iter 51370: loss 0.6224979758262634, loss_a 0.39264214038848877, loss_b 1.1887435913085938, lr 8.718163158110445e-05
iter 51380: loss 0.6380098462104797, loss_a 0.384105384349823, loss_b 1.3376802206039429, lr 8.711974331918142e-05
iter 51390: loss 0.669818103313446, loss_a 0.41711360216140747, loss_b 1.3729742765426636, lr 8.705792186677106e-05
iter 51400: loss 0.605050802230835, loss_a 0.37682992219924927, loss_b 1.1697832345962524, lr 8.69961672408787e-05
iter 51410: loss 0.6405474543571472, loss_a 0.40282943844795227, loss_b 1.3117611408233643, lr 8.693447945849129e-05
iter 51420: loss 0.5924062728881836, loss_a 0.3691282868385315, loss_b 1.1341190338134766, lr 8.687285853657745e-05
iter 51430: loss 0.6125363111495972, loss_a 0.3888610005378723, loss_b 1.183117151260376, lr 8.681130449208728e-05
iter 51440: loss 0.6361367106437683, loss_a 0.4162977337837219, loss_b 1.2200111150741577, lr 8.674981734195262e-05
iter 51450: loss 0.539379358291626, loss_a 0.33112502098083496, loss_b 1.0530205965042114, lr 8.66883971030868e-05
iter 51460: loss 0.5719228982925415, loss_a 0.37901028990745544, loss_b 1.0139402151107788, lr 8.662704379238486e-05
iter 51470: loss 0.6018049716949463, loss_a 0.3762625455856323, loss_b 1.1678836345672607, lr 8.656575742672332e-05
iter 51480: loss 0.6368647217750549, loss_a 0.4017941653728485, loss_b 1.2352491617202759, lr 8.650453802296035e-05
iter 51490: loss 0.5971837043762207, loss_a 0.3716640770435333, loss_b 1.121824026107788, lr 8.644338559793571e-05
iter 51500: loss 0.5809858441352844, loss_a 0.369890034198761, loss_b 1.0931426286697388, lr 8.638230016847066e-05
iter 51510: loss 0.6424925327301025, loss_a 0.40152212977409363, loss_b 1.3297128677368164, lr 8.632128175136807e-05
iter 51520: loss 0.6109282970428467, loss_a 0.3708471357822418, loss_b 1.2532901763916016, lr 8.626033036341247e-05
iter 51530: loss 0.6120564341545105, loss_a 0.3872823715209961, loss_b 1.183885931968689, lr 8.619944602136977e-05
iter 51540: loss 0.6250854730606079, loss_a 0.38670897483825684, loss_b 1.2544184923171997, lr 8.613862874198759e-05
iter 51550: loss 0.6540457010269165, loss_a 0.4262453615665436, loss_b 1.2627981901168823, lr 8.607787854199505e-05
iter 51560: loss 0.6427006721496582, loss_a 0.41606268286705017, loss_b 1.2162429094314575, lr 8.60171954381028e-05
iter 51570: loss 0.6511276364326477, loss_a 0.413697749376297, loss_b 1.2386475801467896, lr 8.595657944700305e-05
iter 51580: loss 0.5658661127090454, loss_a 0.3765076994895935, loss_b 1.0324164628982544, lr 8.589603058536957e-05
iter 51590: loss 0.6100512742996216, loss_a 0.3999379575252533, loss_b 1.095883846282959, lr 8.583554886985764e-05
iter 51600: loss 0.6682522296905518, loss_a 0.41148489713668823, loss_b 1.3843979835510254, lr 8.577513431710408e-05
iter 51610: loss 0.6677467823028564, loss_a 0.42554473876953125, loss_b 1.320299506187439, lr 8.571478694372718e-05
iter 51620: loss 0.6011238694190979, loss_a 0.3677925765514374, loss_b 1.2246568202972412, lr 8.565450676632686e-05
iter 51630: loss 0.5668417811393738, loss_a 0.36837702989578247, loss_b 1.0151489973068237, lr 8.559429380148449e-05
iter 51640: loss 0.653302788734436, loss_a 0.4015808403491974, loss_b 1.3206253051757812, lr 8.553414806576294e-05
iter 51650: loss 0.6321620941162109, loss_a 0.40392160415649414, loss_b 1.2603265047073364, lr 8.547406957570662e-05
iter 51660: loss 0.6063851118087769, loss_a 0.41887179017066956, loss_b 1.0109354257583618, lr 8.541405834784143e-05
iter 51670: loss 0.5739260911941528, loss_a 0.37234270572662354, loss_b 1.0392265319824219, lr 8.535411439867475e-05
iter 51680: loss 0.582757830619812, loss_a 0.3805525302886963, loss_b 1.030083417892456, lr 8.529423774469551e-05
iter 51690: loss 0.5771142244338989, loss_a 0.34956565499305725, loss_b 1.1527879238128662, lr 8.523442840237402e-05
iter 51700: loss 0.601352334022522, loss_a 0.3810655474662781, loss_b 1.1305574178695679, lr 8.51746863881622e-05
iter 51710: loss 0.5688196420669556, loss_a 0.3585137724876404, loss_b 1.0482646226882935, lr 8.51150117184934e-05
iter 51720: loss 0.7223755121231079, loss_a 0.4651004374027252, loss_b 1.487337589263916, lr 8.50554044097824e-05
iter 51730: loss 0.5199810266494751, loss_a 0.3165973126888275, loss_b 1.0139373540878296, lr 8.499586447842554e-05
iter 51740: loss 0.603542149066925, loss_a 0.43806925415992737, loss_b 0.9693465232849121, lr 8.493639194080052e-05
iter 51750: loss 0.585627019405365, loss_a 0.37424129247665405, loss_b 1.1171293258666992, lr 8.487698681326658e-05
iter 51760: loss 0.5873671174049377, loss_a 0.35607650876045227, loss_b 1.1793363094329834, lr 8.481764911216442e-05
iter 51770: loss 0.5922545194625854, loss_a 0.38664230704307556, loss_b 1.0737217664718628, lr 8.475837885381617e-05
iter 51780: loss 0.6330268383026123, loss_a 0.40264201164245605, loss_b 1.2674890756607056, lr 8.469917605452538e-05
iter 51790: loss 0.6110730171203613, loss_a 0.38644975423812866, loss_b 1.2025552988052368, lr 8.464004073057704e-05
iter 51800: loss 0.6459257006645203, loss_a 0.41837215423583984, loss_b 1.2747490406036377, lr 8.458097289823771e-05
iter 51810: loss 0.6162188649177551, loss_a 0.38323649764060974, loss_b 1.2055507898330688, lr 8.45219725737552e-05
