number of parameters: 81.81M
iter 0: loss 8.815082550048828, loss_a 8.819798469543457, loss_b 8.804180145263672, lr 1.188118811881188e-05
iter 26780: loss 0.685418963432312, loss_a 0.4429878890514374, loss_b 1.2238000631332397, lr 0.0005973686820987426
iter 26790: loss 0.774628758430481, loss_a 0.5034968256950378, loss_b 1.4567641019821167, lr 0.0005973667125138909
iter 26800: loss 0.712691068649292, loss_a 0.4439347982406616, loss_b 1.3555915355682373, lr 0.0005973647421957938
iter 26810: loss 0.6475289463996887, loss_a 0.4190221130847931, loss_b 1.1660751104354858, lr 0.0005973627711444568
iter 26820: loss 0.7299131751060486, loss_a 0.4699040353298187, loss_b 1.393579363822937, lr 0.000597360799359885
iter 26830: loss 0.8085858821868896, loss_a 0.5111613869667053, loss_b 1.67472505569458, lr 0.0005973588268420841
iter 26840: loss 0.7270212173461914, loss_a 0.4914076328277588, loss_b 1.3247144222259521, lr 0.0005973568535910595
iter 26850: loss 0.7473496198654175, loss_a 0.49418753385543823, loss_b 1.4854189157485962, lr 0.0005973548796068164
iter 26860: loss 0.7173185348510742, loss_a 0.4756719470024109, loss_b 1.2909804582595825, lr 0.0005973529048893604
iter 26870: loss 0.7758877277374268, loss_a 0.5013272166252136, loss_b 1.5029748678207397, lr 0.0005973509294386968
iter 26880: loss 0.7603042721748352, loss_a 0.5039260983467102, loss_b 1.4279252290725708, lr 0.000597348953254831
iter 26890: loss 0.6604968309402466, loss_a 0.44167178869247437, loss_b 1.1463851928710938, lr 0.0005973469763377686
iter 26900: loss 0.7426792979240417, loss_a 0.4781995415687561, loss_b 1.4253549575805664, lr 0.0005973449986875148
iter 26910: loss 0.7129579782485962, loss_a 0.4623759984970093, loss_b 1.3892377614974976, lr 0.0005973430203040752
iter 26920: loss 0.7447859048843384, loss_a 0.47766098380088806, loss_b 1.4565415382385254, lr 0.0005973410411874552
iter 26930: loss 0.7309526205062866, loss_a 0.4857441186904907, loss_b 1.3129851818084717, lr 0.0005973390613376601
iter 26940: loss 0.6717675924301147, loss_a 0.43689441680908203, loss_b 1.2370944023132324, lr 0.0005973370807546954
iter 26950: loss 0.7403068542480469, loss_a 0.4769754111766815, loss_b 1.4302282333374023, lr 0.0005973350994385667
iter 26960: loss 0.7952460050582886, loss_a 0.5089848637580872, loss_b 1.5597525835037231, lr 0.0005973331173892791
iter 26970: loss 0.7098997831344604, loss_a 0.42885974049568176, loss_b 1.4259495735168457, lr 0.0005973311346068384
iter 26980: loss 0.7551581859588623, loss_a 0.4865504801273346, loss_b 1.5127527713775635, lr 0.0005973291510912497
iter 26990: loss 0.694333553314209, loss_a 0.4606906473636627, loss_b 1.2359042167663574, lr 0.0005973271668425187
iter 27000: loss 0.6830652952194214, loss_a 0.44568943977355957, loss_b 1.259577751159668, lr 0.0005973251818606506
iter 27010: loss 0.7449038028717041, loss_a 0.48276546597480774, loss_b 1.4690728187561035, lr 0.0005973231961456511
iter 27020: loss 0.7672634124755859, loss_a 0.5000849962234497, loss_b 1.4614226818084717, lr 0.0005973212096975255
iter 27030: loss 0.7798432111740112, loss_a 0.49341481924057007, loss_b 1.5925699472427368, lr 0.0005973192225162793
iter 27040: loss 0.7392606735229492, loss_a 0.4521413743495941, loss_b 1.5240710973739624, lr 0.0005973172346019178
iter 27050: loss 0.7253031134605408, loss_a 0.4819764494895935, loss_b 1.3237552642822266, lr 0.0005973152459544467
iter 27060: loss 0.7022454142570496, loss_a 0.4483729600906372, loss_b 1.3624364137649536, lr 0.0005973132565738712
iter 27070: loss 0.7736854553222656, loss_a 0.5002131462097168, loss_b 1.4891923666000366, lr 0.000597311266460197
iter 27080: loss 0.6829471588134766, loss_a 0.4410402476787567, loss_b 1.2634084224700928, lr 0.0005973092756134294
iter 27090: loss 0.7154495120048523, loss_a 0.45668455958366394, loss_b 1.378638505935669, lr 0.0005973072840335738
iter 27100: loss 0.7750064134597778, loss_a 0.4810226857662201, loss_b 1.6329131126403809, lr 0.000597305291720636
iter 27110: loss 0.7217302322387695, loss_a 0.47931498289108276, loss_b 1.3208727836608887, lr 0.0005973032986746212
iter 27120: loss 0.7335097789764404, loss_a 0.49628105759620667, loss_b 1.3409522771835327, lr 0.0005973013048955348
iter 27130: loss 0.7382776141166687, loss_a 0.4806484580039978, loss_b 1.4270601272583008, lr 0.0005972993103833823
iter 27140: loss 0.7367023229598999, loss_a 0.4613514542579651, loss_b 1.5105023384094238, lr 0.0005972973151381692
iter 27150: loss 0.7266364097595215, loss_a 0.4808512330055237, loss_b 1.4125826358795166, lr 0.0005972953191599011
iter 27160: loss 0.7194523215293884, loss_a 0.4567070007324219, loss_b 1.4153575897216797, lr 0.0005972933224485834
iter 27170: loss 0.746583104133606, loss_a 0.49503782391548157, loss_b 1.4220101833343506, lr 0.0005972913250042216
iter 27180: loss 0.7284232378005981, loss_a 0.474050909280777, loss_b 1.3767225742340088, lr 0.000597289326826821
iter 27190: loss 0.7947220802307129, loss_a 0.5106444954872131, loss_b 1.5969619750976562, lr 0.0005972873279163872
iter 27200: loss 0.708893895149231, loss_a 0.46639466285705566, loss_b 1.3273062705993652, lr 0.0005972853282729257
iter 27210: loss 0.8077475428581238, loss_a 0.5443227291107178, loss_b 1.505345344543457, lr 0.0005972833278964421
iter 27220: loss 0.7774931192398071, loss_a 0.5126798748970032, loss_b 1.4903048276901245, lr 0.0005972813267869417
iter 27230: loss 0.7542468309402466, loss_a 0.4868984520435333, loss_b 1.5135562419891357, lr 0.00059727932494443
iter 27240: loss 0.7666869163513184, loss_a 0.4854808747768402, loss_b 1.5779004096984863, lr 0.0005972773223689126
iter 27250: loss 0.7602525949478149, loss_a 0.5028817653656006, loss_b 1.5047264099121094, lr 0.0005972753190603949
iter 27260: loss 0.7565159797668457, loss_a 0.4955788254737854, loss_b 1.459111213684082, lr 0.0005972733150188825
iter 27270: loss 0.734147310256958, loss_a 0.4661098122596741, loss_b 1.3474113941192627, lr 0.0005972713102443807
iter 27280: loss 0.8247658014297485, loss_a 0.5318788290023804, loss_b 1.6641721725463867, lr 0.0005972693047368952
iter 27290: loss 0.7466573119163513, loss_a 0.48101094365119934, loss_b 1.4185124635696411, lr 0.0005972672984964314
iter 27300: loss 0.7805416584014893, loss_a 0.5230336785316467, loss_b 1.4477483034133911, lr 0.0005972652915229948
iter 27310: loss 0.7122558355331421, loss_a 0.45303693413734436, loss_b 1.4005085229873657, lr 0.000597263283816591
iter 27320: loss 0.7643873691558838, loss_a 0.4859353005886078, loss_b 1.5389435291290283, lr 0.0005972612753772253
iter 27330: loss 0.7584748268127441, loss_a 0.4883168041706085, loss_b 1.4321848154067993, lr 0.0005972592662049035
iter 27340: loss 0.758529782295227, loss_a 0.49621376395225525, loss_b 1.4738720655441284, lr 0.0005972572562996308
iter 27350: loss 0.7023264765739441, loss_a 0.46632063388824463, loss_b 1.256333827972412, lr 0.000597255245661413
iter 27360: loss 0.7415844202041626, loss_a 0.47207310795783997, loss_b 1.4200494289398193, lr 0.0005972532342902554
iter 27370: loss 0.7508429288864136, loss_a 0.4821563959121704, loss_b 1.4636859893798828, lr 0.0005972512221861637
iter 27380: loss 0.7249778509140015, loss_a 0.47554370760917664, loss_b 1.2860006093978882, lr 0.0005972492093491432
iter 27390: loss 0.7030463218688965, loss_a 0.4557991921901703, loss_b 1.314040184020996, lr 0.0005972471957791995
iter 27400: loss 0.7353054285049438, loss_a 0.4976792335510254, loss_b 1.2837213277816772, lr 0.0005972451814763381
iter 27410: loss 0.7152724266052246, loss_a 0.46339643001556396, loss_b 1.3242989778518677, lr 0.0005972431664405647
iter 27420: loss 0.7150505185127258, loss_a 0.46618321537971497, loss_b 1.306113600730896, lr 0.0005972411506718848
iter 27430: loss 0.7339985370635986, loss_a 0.46702030301094055, loss_b 1.444161057472229, lr 0.0005972391341703036
iter 27440: loss 0.699615478515625, loss_a 0.45928052067756653, loss_b 1.2773230075836182, lr 0.0005972371169358269
iter 27450: loss 0.6915162801742554, loss_a 0.44686174392700195, loss_b 1.3291904926300049, lr 0.0005972350989684604
iter 27460: loss 0.7736690640449524, loss_a 0.49997612833976746, loss_b 1.49779212474823, lr 0.0005972330802682094
iter 27470: loss 0.7203654050827026, loss_a 0.4432915449142456, loss_b 1.4287638664245605, lr 0.0005972310608350793
iter 27480: loss 0.6968339681625366, loss_a 0.4625385105609894, loss_b 1.2415740489959717, lr 0.0005972290406690759
iter 27490: loss 0.7120095491409302, loss_a 0.45909976959228516, loss_b 1.2780077457427979, lr 0.0005972270197702045
iter 27500: loss 0.77439945936203, loss_a 0.5136880874633789, loss_b 1.4784525632858276, lr 0.000597224998138471
iter 27510: loss 0.7332445383071899, loss_a 0.4670596718788147, loss_b 1.5165537595748901, lr 0.0005972229757738805
iter 27520: loss 0.6983578205108643, loss_a 0.462824285030365, loss_b 1.23601233959198, lr 0.000597220952676439
iter 27530: loss 0.7126503586769104, loss_a 0.46321001648902893, loss_b 1.314721703529358, lr 0.0005972189288461517
iter 27540: loss 0.7700440287590027, loss_a 0.4972761869430542, loss_b 1.4701787233352661, lr 0.0005972169042830245
iter 27550: loss 0.7635694742202759, loss_a 0.4886941909790039, loss_b 1.5406814813613892, lr 0.0005972148789870624
iter 27560: loss 0.7643024325370789, loss_a 0.4864780008792877, loss_b 1.5300074815750122, lr 0.0005972128529582715
iter 27570: loss 0.7701256275177002, loss_a 0.4951263666152954, loss_b 1.5999789237976074, lr 0.000597210826196657
iter 27580: loss 0.686068594455719, loss_a 0.4400174021720886, loss_b 1.2407528162002563, lr 0.0005972087987022246
iter 27590: loss 0.6959574818611145, loss_a 0.4502592980861664, loss_b 1.3248016834259033, lr 0.0005972067704749799
iter 27600: loss 0.7092458009719849, loss_a 0.46461620926856995, loss_b 1.330277442932129, lr 0.0005972047415149285
iter 27610: loss 0.793710470199585, loss_a 0.521117091178894, loss_b 1.5488858222961426, lr 0.0005972027118220758
iter 27620: loss 0.7935498356819153, loss_a 0.5244657397270203, loss_b 1.5655978918075562, lr 0.0005972006813964274
iter 27630: loss 0.7510687112808228, loss_a 0.49644818902015686, loss_b 1.370927333831787, lr 0.000597198650237989
iter 27640: loss 0.7411926984786987, loss_a 0.49028539657592773, loss_b 1.3795057535171509, lr 0.0005971966183467661
iter 27650: loss 0.6869031190872192, loss_a 0.4365890920162201, loss_b 1.3862580060958862, lr 0.0005971945857227641
iter 27660: loss 0.6895521283149719, loss_a 0.4546236991882324, loss_b 1.260373592376709, lr 0.0005971925523659889
iter 27670: loss 0.691150426864624, loss_a 0.4540230333805084, loss_b 1.2611479759216309, lr 0.0005971905182764459
iter 27680: loss 0.7682960033416748, loss_a 0.5243529081344604, loss_b 1.3274803161621094, lr 0.0005971884834541407
iter 27690: loss 0.685944676399231, loss_a 0.42511147260665894, loss_b 1.3325308561325073, lr 0.0005971864478990788
iter 27700: loss 0.7313610315322876, loss_a 0.4761645197868347, loss_b 1.3780498504638672, lr 0.0005971844116112659
iter 27710: loss 0.6813846826553345, loss_a 0.46753185987472534, loss_b 1.1513934135437012, lr 0.0005971823745907075
iter 27720: loss 0.7586410045623779, loss_a 0.4978252947330475, loss_b 1.4880244731903076, lr 0.0005971803368374092
iter 27730: loss 0.7503684759140015, loss_a 0.48006051778793335, loss_b 1.4861314296722412, lr 0.0005971782983513767
iter 27740: loss 0.7535086870193481, loss_a 0.49104824662208557, loss_b 1.4187047481536865, lr 0.0005971762591326155
iter 27750: loss 0.7381474375724792, loss_a 0.48662611842155457, loss_b 1.3995473384857178, lr 0.0005971742191811312
iter 27760: loss 0.7148050665855408, loss_a 0.47165289521217346, loss_b 1.3493362665176392, lr 0.0005971721784969293
iter 27770: loss 0.7269237041473389, loss_a 0.46540915966033936, loss_b 1.3704904317855835, lr 0.0005971701370800156
iter 27780: loss 0.7176002264022827, loss_a 0.4747545123100281, loss_b 1.2613861560821533, lr 0.0005971680949303954
iter 27790: loss 0.7574481964111328, loss_a 0.5051792860031128, loss_b 1.4434704780578613, lr 0.0005971660520480747
iter 27800: loss 0.8145843744277954, loss_a 0.5510279536247253, loss_b 1.4831615686416626, lr 0.0005971640084330587
iter 27810: loss 0.7265334129333496, loss_a 0.4803909659385681, loss_b 1.314561367034912, lr 0.0005971619640853533
iter 27820: loss 0.7568244338035583, loss_a 0.479727566242218, loss_b 1.5446947813034058, lr 0.000597159919004964
iter 27830: loss 0.7041153907775879, loss_a 0.4761374890804291, loss_b 1.222205638885498, lr 0.0005971578731918964
iter 27840: loss 0.7239331007003784, loss_a 0.48034772276878357, loss_b 1.3434321880340576, lr 0.0005971558266461561
iter 27850: loss 0.7436662316322327, loss_a 0.4759967029094696, loss_b 1.4504436254501343, lr 0.0005971537793677487
iter 27860: loss 0.7466066479682922, loss_a 0.48341867327690125, loss_b 1.465779185295105, lr 0.0005971517313566799
iter 27870: loss 0.7204389572143555, loss_a 0.48835426568984985, loss_b 1.3391152620315552, lr 0.0005971496826129553
iter 27880: loss 0.7400751113891602, loss_a 0.4908643364906311, loss_b 1.3428348302841187, lr 0.0005971476331365804
iter 27890: loss 0.747599720954895, loss_a 0.49582114815711975, loss_b 1.454264521598816, lr 0.0005971455829275609
iter 27900: loss 0.8084803223609924, loss_a 0.5347607135772705, loss_b 1.5394928455352783, lr 0.0005971435319859024
iter 27910: loss 0.7171751260757446, loss_a 0.469430536031723, loss_b 1.3350837230682373, lr 0.0005971414803116106
iter 27920: loss 0.7195694446563721, loss_a 0.47706714272499084, loss_b 1.3411730527877808, lr 0.0005971394279046912
iter 27930: loss 0.7246540784835815, loss_a 0.47979655861854553, loss_b 1.3637328147888184, lr 0.0005971373747651494
iter 27940: loss 0.7063095569610596, loss_a 0.44524040818214417, loss_b 1.3432787656784058, lr 0.0005971353208929914
iter 27950: loss 0.7757673263549805, loss_a 0.5012412071228027, loss_b 1.5552153587341309, lr 0.0005971332662882225
iter 27960: loss 0.7414869070053101, loss_a 0.5062662959098816, loss_b 1.284429907798767, lr 0.0005971312109508484
iter 27970: loss 0.7124519944190979, loss_a 0.4684574007987976, loss_b 1.292876124382019, lr 0.0005971291548808748
iter 27980: loss 0.670584499835968, loss_a 0.454529732465744, loss_b 1.160521388053894, lr 0.0005971270980783071
iter 27990: loss 0.778366208076477, loss_a 0.521738588809967, loss_b 1.4398709535598755, lr 0.0005971250405431513
iter 28000: loss 0.770409345626831, loss_a 0.506576657295227, loss_b 1.484991192817688, lr 0.0005971229822754128
iter 28010: loss 0.6306080222129822, loss_a 0.40314990282058716, loss_b 1.1548744440078735, lr 0.0005971209232750972
iter 28020: loss 0.7234668731689453, loss_a 0.46136656403541565, loss_b 1.371744155883789, lr 0.0005971188635422103
iter 28030: loss 0.7576084136962891, loss_a 0.49142494797706604, loss_b 1.4810209274291992, lr 0.0005971168030767578
iter 28040: loss 0.7263244390487671, loss_a 0.47673845291137695, loss_b 1.4070574045181274, lr 0.0005971147418787452
iter 28050: loss 0.7237167954444885, loss_a 0.4832490384578705, loss_b 1.3276176452636719, lr 0.0005971126799481782
iter 28060: loss 0.7152321338653564, loss_a 0.4504789412021637, loss_b 1.432084560394287, lr 0.0005971106172850623
iter 28070: loss 0.720389723777771, loss_a 0.47686561942100525, loss_b 1.3107001781463623, lr 0.0005971085538894036
iter 28080: loss 0.7157734632492065, loss_a 0.4687758982181549, loss_b 1.3182319402694702, lr 0.0005971064897612073
iter 28090: loss 0.7349070310592651, loss_a 0.4663757085800171, loss_b 1.4972138404846191, lr 0.0005971044249004793
iter 28100: loss 0.7586790919303894, loss_a 0.5015554428100586, loss_b 1.4138920307159424, lr 0.0005971023593072252
iter 28110: loss 0.7287242412567139, loss_a 0.4533606469631195, loss_b 1.4217137098312378, lr 0.0005971002929814507
iter 28120: loss 0.7460166811943054, loss_a 0.4977249503135681, loss_b 1.3829412460327148, lr 0.0005970982259231613
iter 28130: loss 0.7369872331619263, loss_a 0.47898244857788086, loss_b 1.4131593704223633, lr 0.0005970961581323629
iter 28140: loss 0.7394325137138367, loss_a 0.48540234565734863, loss_b 1.3627275228500366, lr 0.000597094089609061
iter 28150: loss 0.7441182732582092, loss_a 0.49123653769493103, loss_b 1.3769172430038452, lr 0.0005970920203532614
iter 28160: loss 0.7828696966171265, loss_a 0.5130362510681152, loss_b 1.561524510383606, lr 0.0005970899503649697
iter 28170: loss 0.723667323589325, loss_a 0.45851054787635803, loss_b 1.3764879703521729, lr 0.0005970878796441916
iter 28180: loss 0.7288100719451904, loss_a 0.4546639323234558, loss_b 1.4794436693191528, lr 0.0005970858081909328
iter 28190: loss 0.7064121961593628, loss_a 0.4254682958126068, loss_b 1.4523473978042603, lr 0.0005970837360051989
iter 28200: loss 0.7493199706077576, loss_a 0.48863163590431213, loss_b 1.4359794855117798, lr 0.0005970816630869956
iter 28210: loss 0.7289286851882935, loss_a 0.47594520449638367, loss_b 1.4219411611557007, lr 0.0005970795894363288
iter 28220: loss 0.751508355140686, loss_a 0.4872341454029083, loss_b 1.4746614694595337, lr 0.0005970775150532039
iter 28230: loss 0.7486891746520996, loss_a 0.5065856575965881, loss_b 1.353069543838501, lr 0.0005970754399376267
iter 28240: loss 0.7037535905838013, loss_a 0.4411458373069763, loss_b 1.4350392818450928, lr 0.0005970733640896029
iter 28250: loss 0.7026923894882202, loss_a 0.4462019205093384, loss_b 1.327288031578064, lr 0.0005970712875091382
iter 28260: loss 0.7626839876174927, loss_a 0.4890516698360443, loss_b 1.4545286893844604, lr 0.0005970692101962381
iter 28270: loss 0.7671760320663452, loss_a 0.48245781660079956, loss_b 1.536059856414795, lr 0.0005970671321509086
iter 28280: loss 0.7526256442070007, loss_a 0.4782637655735016, loss_b 1.4823167324066162, lr 0.0005970650533731553
iter 28290: loss 0.7271673679351807, loss_a 0.4693372845649719, loss_b 1.4122587442398071, lr 0.0005970629738629838
iter 28300: loss 0.7540862560272217, loss_a 0.4835647642612457, loss_b 1.5126392841339111, lr 0.0005970608936204001
iter 28310: loss 0.7616325616836548, loss_a 0.5024189352989197, loss_b 1.4424269199371338, lr 0.0005970588126454094
iter 28320: loss 0.8006821870803833, loss_a 0.5285356640815735, loss_b 1.5803990364074707, lr 0.0005970567309380179
iter 28330: loss 0.7203013896942139, loss_a 0.46978437900543213, loss_b 1.3260420560836792, lr 0.000597054648498231
iter 28340: loss 0.719271183013916, loss_a 0.4765945374965668, loss_b 1.300297498703003, lr 0.0005970525653260546
iter 28350: loss 0.7448344230651855, loss_a 0.4910363554954529, loss_b 1.4179706573486328, lr 0.000597050481421494
iter 28360: loss 0.7412797808647156, loss_a 0.47028350830078125, loss_b 1.412459135055542, lr 0.0005970483967845556
iter 28370: loss 0.7436037659645081, loss_a 0.4970214068889618, loss_b 1.370725154876709, lr 0.0005970463114152447
iter 28380: loss 0.7253466844558716, loss_a 0.46344906091690063, loss_b 1.3398644924163818, lr 0.0005970442253135669
iter 28390: loss 0.6891353130340576, loss_a 0.42719632387161255, loss_b 1.3600531816482544, lr 0.0005970421384795283
iter 28400: loss 0.6967593431472778, loss_a 0.4664653539657593, loss_b 1.1888734102249146, lr 0.0005970400509131342
iter 28410: loss 0.7295743823051453, loss_a 0.5114509463310242, loss_b 1.247923731803894, lr 0.0005970379626143907
iter 28420: loss 0.710125744342804, loss_a 0.47521334886550903, loss_b 1.305412769317627, lr 0.0005970358735833032
iter 28430: loss 0.720524787902832, loss_a 0.4919351041316986, loss_b 1.2653400897979736, lr 0.0005970337838198778
iter 28440: loss 0.7677062153816223, loss_a 0.48934850096702576, loss_b 1.5327283143997192, lr 0.00059703169332412
iter 28450: loss 0.7536571025848389, loss_a 0.4811425507068634, loss_b 1.525436520576477, lr 0.0005970296020960355
iter 28460: loss 0.7375465631484985, loss_a 0.4909408390522003, loss_b 1.3489550352096558, lr 0.0005970275101356301
iter 28470: loss 0.74080491065979, loss_a 0.4660753607749939, loss_b 1.4523086547851562, lr 0.0005970254174429096
iter 28480: loss 0.7715528011322021, loss_a 0.5133963227272034, loss_b 1.467951774597168, lr 0.0005970233240178796
iter 28490: loss 0.6832404136657715, loss_a 0.44434523582458496, loss_b 1.227235198020935, lr 0.0005970212298605458
iter 28500: loss 0.677437424659729, loss_a 0.41052207350730896, loss_b 1.3796391487121582, lr 0.0005970191349709143
iter 28510: loss 0.7070512771606445, loss_a 0.4609573185443878, loss_b 1.3392938375473022, lr 0.0005970170393489906
iter 28520: loss 0.7375218272209167, loss_a 0.4618575870990753, loss_b 1.5079450607299805, lr 0.0005970149429947802
iter 28530: loss 0.7628056406974792, loss_a 0.49288731813430786, loss_b 1.5684905052185059, lr 0.0005970128459082893
iter 28540: loss 0.7713238000869751, loss_a 0.47832053899765015, loss_b 1.4882216453552246, lr 0.0005970107480895234
iter 28550: loss 0.7480788826942444, loss_a 0.48431578278541565, loss_b 1.4462511539459229, lr 0.0005970086495384883
iter 28560: loss 0.7193415760993958, loss_a 0.4453583359718323, loss_b 1.3935928344726562, lr 0.0005970065502551898
iter 28570: loss 0.716282308101654, loss_a 0.47539305686950684, loss_b 1.274407148361206, lr 0.0005970044502396336
iter 28580: loss 0.7377605438232422, loss_a 0.4682343602180481, loss_b 1.4507503509521484, lr 0.0005970023494918255
iter 28590: loss 0.7005348205566406, loss_a 0.4571726322174072, loss_b 1.302196741104126, lr 0.0005970002480117712
iter 28600: loss 0.6801780462265015, loss_a 0.4371735453605652, loss_b 1.2726340293884277, lr 0.0005969981457994764
iter 28610: loss 0.6848523616790771, loss_a 0.44954949617385864, loss_b 1.2102442979812622, lr 0.0005969960428549472
iter 28620: loss 0.6876890063285828, loss_a 0.46199628710746765, loss_b 1.2639373540878296, lr 0.0005969939391781889
iter 28630: loss 0.7551373243331909, loss_a 0.4949774146080017, loss_b 1.4823435544967651, lr 0.0005969918347692076
iter 28640: loss 0.7189924716949463, loss_a 0.483723521232605, loss_b 1.2709482908248901, lr 0.000596989729628009
iter 28650: loss 0.7860112190246582, loss_a 0.4962698221206665, loss_b 1.5853092670440674, lr 0.0005969876237545989
iter 28660: loss 0.6884942650794983, loss_a 0.4536861777305603, loss_b 1.2488691806793213, lr 0.0005969855171489828
iter 28670: loss 0.6816221475601196, loss_a 0.4383033514022827, loss_b 1.3505539894104004, lr 0.0005969834098111668
iter 28680: loss 0.7321988940238953, loss_a 0.4702264368534088, loss_b 1.3948615789413452, lr 0.0005969813017411567
iter 28690: loss 0.688552975654602, loss_a 0.4399097263813019, loss_b 1.3248388767242432, lr 0.0005969791929389581
iter 28700: loss 0.7279980182647705, loss_a 0.4673594832420349, loss_b 1.340006947517395, lr 0.0005969770834045768
iter 28710: loss 0.6667544841766357, loss_a 0.43729451298713684, loss_b 1.1897153854370117, lr 0.0005969749731380186
iter 28720: loss 0.7260514497756958, loss_a 0.47833865880966187, loss_b 1.3461941480636597, lr 0.0005969728621392894
iter 28730: loss 0.7229182720184326, loss_a 0.4606758952140808, loss_b 1.4042530059814453, lr 0.000596970750408395
iter 28740: loss 0.7839120626449585, loss_a 0.5182722806930542, loss_b 1.495864987373352, lr 0.0005969686379453409
iter 28750: loss 0.7552365064620972, loss_a 0.48955032229423523, loss_b 1.505776047706604, lr 0.0005969665247501332
iter 28760: loss 0.7517247200012207, loss_a 0.4587213397026062, loss_b 1.6918491125106812, lr 0.0005969644108227776
iter 28770: loss 0.7337486743927002, loss_a 0.48358842730522156, loss_b 1.3844842910766602, lr 0.0005969622961632797
iter 28780: loss 0.7196239829063416, loss_a 0.48023098707199097, loss_b 1.2901875972747803, lr 0.0005969601807716457
iter 28790: loss 0.7196947336196899, loss_a 0.46337953209877014, loss_b 1.3826020956039429, lr 0.0005969580646478811
iter 28800: loss 0.7278558015823364, loss_a 0.4583437144756317, loss_b 1.478132724761963, lr 0.0005969559477919917
iter 28810: loss 0.7231666445732117, loss_a 0.4687004089355469, loss_b 1.3550987243652344, lr 0.0005969538302039836
iter 28820: loss 0.6359924077987671, loss_a 0.400896817445755, loss_b 1.162198543548584, lr 0.0005969517118838623
iter 28830: loss 0.7025046348571777, loss_a 0.43163251876831055, loss_b 1.4261351823806763, lr 0.0005969495928316335
iter 28840: loss 0.6907348036766052, loss_a 0.4582473337650299, loss_b 1.2322921752929688, lr 0.0005969474730473035
iter 28850: loss 0.6734824776649475, loss_a 0.4545140266418457, loss_b 1.1883203983306885, lr 0.0005969453525308777
iter 28860: loss 0.7097698450088501, loss_a 0.47169822454452515, loss_b 1.3061330318450928, lr 0.0005969432312823621
iter 28870: loss 0.7060995101928711, loss_a 0.4591127932071686, loss_b 1.3230388164520264, lr 0.0005969411093017625
iter 28880: loss 0.7180811762809753, loss_a 0.47753608226776123, loss_b 1.3610897064208984, lr 0.0005969389865890846
iter 28890: loss 0.7319027781486511, loss_a 0.47580817341804504, loss_b 1.4136388301849365, lr 0.0005969368631443344
iter 28900: loss 0.7675113081932068, loss_a 0.5049735307693481, loss_b 1.4135961532592773, lr 0.0005969347389675176
iter 28910: loss 0.7141775488853455, loss_a 0.46304091811180115, loss_b 1.3896534442901611, lr 0.0005969326140586401
iter 28920: loss 0.6912980079650879, loss_a 0.45928943157196045, loss_b 1.297302484512329, lr 0.0005969304884177076
iter 28930: loss 0.7274060845375061, loss_a 0.47224581241607666, loss_b 1.4645425081253052, lr 0.0005969283620447261
iter 28940: loss 0.7567960023880005, loss_a 0.4840026795864105, loss_b 1.5024477243423462, lr 0.0005969262349397012
iter 28950: loss 0.7096966505050659, loss_a 0.458672434091568, loss_b 1.2992165088653564, lr 0.000596924107102639
iter 28960: loss 0.7346264719963074, loss_a 0.47659972310066223, loss_b 1.403177261352539, lr 0.0005969219785335451
iter 28970: loss 0.5934430360794067, loss_a 0.40041694045066833, loss_b 1.0168966054916382, lr 0.0005969198492324256
iter 28980: loss 0.7518965601921082, loss_a 0.4760721027851105, loss_b 1.4641791582107544, lr 0.0005969177191992861
iter 28990: loss 0.6988552808761597, loss_a 0.4574275314807892, loss_b 1.3186407089233398, lr 0.0005969155884341326
iter 29000: loss 0.7052922248840332, loss_a 0.4650219976902008, loss_b 1.324820637702942, lr 0.0005969134569369709
iter 29010: loss 0.6757823824882507, loss_a 0.4464465081691742, loss_b 1.1744208335876465, lr 0.0005969113247078066
iter 29020: loss 0.7345436811447144, loss_a 0.47080227732658386, loss_b 1.435773253440857, lr 0.0005969091917466461
iter 29030: loss 0.7222104072570801, loss_a 0.4774896204471588, loss_b 1.4059383869171143, lr 0.0005969070580534947
iter 29040: loss 0.6955792903900146, loss_a 0.4300498962402344, loss_b 1.4133098125457764, lr 0.0005969049236283585
iter 29050: loss 0.692015528678894, loss_a 0.4675315320491791, loss_b 1.205038070678711, lr 0.0005969027884712434
iter 29060: loss 0.7637209892272949, loss_a 0.5024488568305969, loss_b 1.4880999326705933, lr 0.0005969006525821551
iter 29070: loss 0.691072940826416, loss_a 0.4519053101539612, loss_b 1.2326428890228271, lr 0.0005968985159610996
iter 29080: loss 0.6598299741744995, loss_a 0.42154112458229065, loss_b 1.2394155263900757, lr 0.0005968963786080826
iter 29090: loss 0.7114719152450562, loss_a 0.4688950777053833, loss_b 1.3422890901565552, lr 0.0005968942405231102
iter 29100: loss 0.8223860263824463, loss_a 0.5407044291496277, loss_b 1.6277544498443604, lr 0.000596892101706188
iter 29110: loss 0.7552138566970825, loss_a 0.49661681056022644, loss_b 1.4421319961547852, lr 0.000596889962157322
iter 29120: loss 0.767278254032135, loss_a 0.499906450510025, loss_b 1.4979970455169678, lr 0.0005968878218765182
iter 29130: loss 0.7316216230392456, loss_a 0.4742658734321594, loss_b 1.3704437017440796, lr 0.0005968856808637821
iter 29140: loss 0.7622023224830627, loss_a 0.49467751383781433, loss_b 1.4952770471572876, lr 0.00059688353911912
iter 29150: loss 0.7065930366516113, loss_a 0.4442131817340851, loss_b 1.3506615161895752, lr 0.0005968813966425376
