number of parameters: 81.81M
iter 0: loss 8.7932710647583, loss_a 8.820866584777832, loss_b 8.717525482177734, lr 1.188118811881188e-05
iter 40670: loss 0.6114087104797363, loss_a 0.3744205832481384, loss_b 1.154415249824524, lr 0.0005939288231477546
iter 40680: loss 0.6525331735610962, loss_a 0.432828426361084, loss_b 1.1509613990783691, lr 0.0005939258411875223
iter 40690: loss 0.6703441143035889, loss_a 0.43196573853492737, loss_b 1.3075605630874634, lr 0.0005939228585034812
iter 40700: loss 0.6679733991622925, loss_a 0.4193686842918396, loss_b 1.3340643644332886, lr 0.0005939198750956392
iter 40710: loss 0.6596126556396484, loss_a 0.4293007552623749, loss_b 1.213634729385376, lr 0.0005939168909640047
iter 40720: loss 0.62845778465271, loss_a 0.4051203429698944, loss_b 1.194498062133789, lr 0.0005939139061085859
iter 40730: loss 0.616496205329895, loss_a 0.40371453762054443, loss_b 1.1481549739837646, lr 0.0005939109205293908
iter 40740: loss 0.649620771408081, loss_a 0.4247382581233978, loss_b 1.2041089534759521, lr 0.0005939079342264277
iter 40750: loss 0.6557002067565918, loss_a 0.4277406334877014, loss_b 1.2405567169189453, lr 0.0005939049471997048
iter 40760: loss 0.6859487295150757, loss_a 0.4370724856853485, loss_b 1.382599949836731, lr 0.0005939019594492303
iter 40770: loss 0.6661894917488098, loss_a 0.4311850368976593, loss_b 1.2601006031036377, lr 0.0005938989709750125
iter 40780: loss 0.6404509544372559, loss_a 0.41849637031555176, loss_b 1.1932921409606934, lr 0.0005938959817770592
iter 40790: loss 0.634033203125, loss_a 0.41434693336486816, loss_b 1.1324199438095093, lr 0.0005938929918553789
iter 40800: loss 0.6468093395233154, loss_a 0.4240850508213043, loss_b 1.2237155437469482, lr 0.0005938900012099798
iter 40810: loss 0.6810610890388489, loss_a 0.45186346769332886, loss_b 1.2519431114196777, lr 0.0005938870098408702
iter 40820: loss 0.6847083568572998, loss_a 0.462557315826416, loss_b 1.1554417610168457, lr 0.000593884017748058
iter 40830: loss 0.7023422718048096, loss_a 0.444098562002182, loss_b 1.4255565404891968, lr 0.0005938810249315516
iter 40840: loss 0.677486777305603, loss_a 0.43690723180770874, loss_b 1.299414038658142, lr 0.0005938780313913592
iter 40850: loss 0.6953752040863037, loss_a 0.4538946747779846, loss_b 1.270240068435669, lr 0.000593875037127489
iter 40860: loss 0.6468337178230286, loss_a 0.41559138894081116, loss_b 1.2906748056411743, lr 0.0005938720421399493
iter 40870: loss 0.6409244537353516, loss_a 0.40584543347358704, loss_b 1.2816919088363647, lr 0.000593869046428748
iter 40880: loss 0.6864746809005737, loss_a 0.43259674310684204, loss_b 1.322527527809143, lr 0.0005938660499938937
iter 40890: loss 0.6720170974731445, loss_a 0.42526158690452576, loss_b 1.3483902215957642, lr 0.0005938630528353943
iter 40900: loss 0.6721850633621216, loss_a 0.4290297031402588, loss_b 1.3178868293762207, lr 0.0005938600549532583
iter 40910: loss 0.7284315228462219, loss_a 0.45105546712875366, loss_b 1.586052656173706, lr 0.0005938570563474938
iter 40920: loss 0.6690805554389954, loss_a 0.4359339475631714, loss_b 1.2045202255249023, lr 0.0005938540570181089
iter 40930: loss 0.6430345773696899, loss_a 0.41096845269203186, loss_b 1.2238324880599976, lr 0.000593851056965112
iter 40940: loss 0.6937133073806763, loss_a 0.43837660551071167, loss_b 1.399423360824585, lr 0.0005938480561885113
iter 40950: loss 0.6506098508834839, loss_a 0.4144645035266876, loss_b 1.254001259803772, lr 0.0005938450546883149
iter 40960: loss 0.6936468482017517, loss_a 0.4369041621685028, loss_b 1.3181177377700806, lr 0.0005938420524645312
iter 40970: loss 0.6174129247665405, loss_a 0.3902074098587036, loss_b 1.2266381978988647, lr 0.0005938390495171683
iter 40980: loss 0.627975583076477, loss_a 0.421226441860199, loss_b 1.1121052503585815, lr 0.0005938360458462346
iter 40990: loss 0.6676229238510132, loss_a 0.4299193024635315, loss_b 1.311036229133606, lr 0.0005938330414517382
iter 41000: loss 0.6903864741325378, loss_a 0.4437527060508728, loss_b 1.3458284139633179, lr 0.0005938300363336872
iter 41010: loss 0.6433272361755371, loss_a 0.4224310517311096, loss_b 1.1992419958114624, lr 0.0005938270304920902
iter 41020: loss 0.651146650314331, loss_a 0.4193840026855469, loss_b 1.2185419797897339, lr 0.0005938240239269552
iter 41030: loss 0.6944528222084045, loss_a 0.4428637623786926, loss_b 1.3808623552322388, lr 0.0005938210166382906
iter 41040: loss 0.6465713381767273, loss_a 0.4242733120918274, loss_b 1.2037556171417236, lr 0.0005938180086261044
iter 41050: loss 0.7128739953041077, loss_a 0.4462277889251709, loss_b 1.4645801782608032, lr 0.0005938149998904051
iter 41060: loss 0.6701912879943848, loss_a 0.429450660943985, loss_b 1.302661657333374, lr 0.0005938119904312008
iter 41070: loss 0.646041750907898, loss_a 0.41687828302383423, loss_b 1.2305339574813843, lr 0.0005938089802484998
iter 41080: loss 0.6532776951789856, loss_a 0.41211891174316406, loss_b 1.2948591709136963, lr 0.0005938059693423104
iter 41090: loss 0.6950939893722534, loss_a 0.44843265414237976, loss_b 1.3252604007720947, lr 0.0005938029577126408
iter 41100: loss 0.6521214246749878, loss_a 0.4096287786960602, loss_b 1.246754765510559, lr 0.0005937999453594992
iter 41110: loss 0.6385560035705566, loss_a 0.4248853325843811, loss_b 1.1322565078735352, lr 0.0005937969322828941
iter 41120: loss 0.6922824382781982, loss_a 0.4411553144454956, loss_b 1.366898775100708, lr 0.0005937939184828335
iter 41130: loss 0.6841623783111572, loss_a 0.4389280676841736, loss_b 1.3222782611846924, lr 0.0005937909039593257
iter 41140: loss 0.6187487840652466, loss_a 0.4189675450325012, loss_b 1.09504234790802, lr 0.0005937878887123792
iter 41150: loss 0.6355651617050171, loss_a 0.4020773768424988, loss_b 1.237240195274353, lr 0.0005937848727420019
iter 41160: loss 0.6471989154815674, loss_a 0.4121352434158325, loss_b 1.201413631439209, lr 0.0005937818560482024
iter 41170: loss 0.6946690082550049, loss_a 0.4359617531299591, loss_b 1.3552113771438599, lr 0.0005937788386309889
iter 41180: loss 0.6715210676193237, loss_a 0.4159160852432251, loss_b 1.36285400390625, lr 0.0005937758204903695
iter 41190: loss 0.6615978479385376, loss_a 0.4303836226463318, loss_b 1.2161569595336914, lr 0.0005937728016263527
iter 41200: loss 0.6841096878051758, loss_a 0.4698164761066437, loss_b 1.252294659614563, lr 0.0005937697820389466
iter 41210: loss 0.6521604061126709, loss_a 0.40211623907089233, loss_b 1.2990453243255615, lr 0.0005937667617281596
iter 41220: loss 0.6323765516281128, loss_a 0.42016080021858215, loss_b 1.1073037385940552, lr 0.0005937637406939999
iter 41230: loss 0.6515372395515442, loss_a 0.4240852892398834, loss_b 1.2090402841567993, lr 0.0005937607189364758
iter 41240: loss 0.6208391189575195, loss_a 0.3836473822593689, loss_b 1.2665623426437378, lr 0.0005937576964555958
iter 41250: loss 0.6975659728050232, loss_a 0.44922950863838196, loss_b 1.3790159225463867, lr 0.0005937546732513679
iter 41260: loss 0.6767923831939697, loss_a 0.43413686752319336, loss_b 1.3271440267562866, lr 0.0005937516493238003
iter 41270: loss 0.6502251625061035, loss_a 0.4284602999687195, loss_b 1.15739905834198, lr 0.0005937486246729018
iter 41280: loss 0.7128122448921204, loss_a 0.4670080542564392, loss_b 1.4263352155685425, lr 0.0005937455992986802
iter 41290: loss 0.6499063372612, loss_a 0.4194640815258026, loss_b 1.2283695936203003, lr 0.000593742573201144
iter 41300: loss 0.6568515300750732, loss_a 0.4345226585865021, loss_b 1.1941174268722534, lr 0.0005937395463803015
iter 41310: loss 0.6488416194915771, loss_a 0.41258421540260315, loss_b 1.3081974983215332, lr 0.000593736518836161
iter 41320: loss 0.6762303113937378, loss_a 0.46210747957229614, loss_b 1.1920676231384277, lr 0.0005937334905687308
iter 41330: loss 0.6399824619293213, loss_a 0.38856008648872375, loss_b 1.3080476522445679, lr 0.0005937304615780191
iter 41340: loss 0.6352137327194214, loss_a 0.4139825403690338, loss_b 1.2543840408325195, lr 0.0005937274318640344
iter 41350: loss 0.6801046133041382, loss_a 0.44350293278694153, loss_b 1.3293535709381104, lr 0.0005937244014267848
iter 41360: loss 0.652129054069519, loss_a 0.416998028755188, loss_b 1.2740362882614136, lr 0.0005937213702662788
iter 41370: loss 0.5747898817062378, loss_a 0.37826812267303467, loss_b 1.0094799995422363, lr 0.0005937183383825246
iter 41380: loss 0.6327041387557983, loss_a 0.4223155975341797, loss_b 1.1547081470489502, lr 0.0005937153057755305
iter 41390: loss 0.675788402557373, loss_a 0.4331232011318207, loss_b 1.3584873676300049, lr 0.0005937122724453049
iter 41400: loss 0.6735803484916687, loss_a 0.43252262473106384, loss_b 1.3090182542800903, lr 0.000593709238391856
iter 41410: loss 0.6506471633911133, loss_a 0.40422019362449646, loss_b 1.3032315969467163, lr 0.0005937062036151924
iter 41420: loss 0.6121735572814941, loss_a 0.40638938546180725, loss_b 1.1288938522338867, lr 0.000593703168115322
iter 41430: loss 0.6275455951690674, loss_a 0.4129756689071655, loss_b 1.093024730682373, lr 0.0005937001318922535
iter 41440: loss 0.6942741870880127, loss_a 0.4475347399711609, loss_b 1.3084821701049805, lr 0.000593697094945995
iter 41450: loss 0.7116389870643616, loss_a 0.45880934596061707, loss_b 1.43394136428833, lr 0.000593694057276555
iter 41460: loss 0.6711909770965576, loss_a 0.44628509879112244, loss_b 1.2394099235534668, lr 0.0005936910188839416
iter 41470: loss 0.625359296798706, loss_a 0.39450979232788086, loss_b 1.2184373140335083, lr 0.0005936879797681633
iter 41480: loss 0.6430273056030273, loss_a 0.44633275270462036, loss_b 1.0703318119049072, lr 0.0005936849399292284
iter 41490: loss 0.6309069991111755, loss_a 0.405613511800766, loss_b 1.2141139507293701, lr 0.0005936818993671453
iter 41500: loss 0.7098245620727539, loss_a 0.4417276978492737, loss_b 1.5201709270477295, lr 0.0005936788580819222
iter 41510: loss 0.6928004026412964, loss_a 0.44750553369522095, loss_b 1.352258324623108, lr 0.0005936758160735676
iter 41520: loss 0.6465929746627808, loss_a 0.4286431670188904, loss_b 1.1633185148239136, lr 0.0005936727733420896
iter 41530: loss 0.6633768677711487, loss_a 0.41012781858444214, loss_b 1.3053233623504639, lr 0.0005936697298874968
iter 41540: loss 0.6583386659622192, loss_a 0.4258548617362976, loss_b 1.2301230430603027, lr 0.0005936666857097974
iter 41550: loss 0.6395584344863892, loss_a 0.41811123490333557, loss_b 1.1495277881622314, lr 0.000593663640809
iter 41560: loss 0.5789006948471069, loss_a 0.3674933612346649, loss_b 1.0435346364974976, lr 0.0005936605951851125
iter 41570: loss 0.6071233749389648, loss_a 0.3951837718486786, loss_b 1.1223918199539185, lr 0.0005936575488381436
iter 41580: loss 0.6195126175880432, loss_a 0.42181122303009033, loss_b 1.084483027458191, lr 0.0005936545017681016
iter 41590: loss 0.5815765857696533, loss_a 0.367080956697464, loss_b 1.0367895364761353, lr 0.0005936514539749947
iter 41600: loss 0.6341720223426819, loss_a 0.39398854970932007, loss_b 1.244559407234192, lr 0.0005936484054588314
iter 41610: loss 0.6867066621780396, loss_a 0.43588608503341675, loss_b 1.3249913454055786, lr 0.0005936453562196202
iter 41620: loss 0.642000675201416, loss_a 0.4405229985713959, loss_b 1.1442129611968994, lr 0.0005936423062573691
iter 41630: loss 0.6360407471656799, loss_a 0.4199502170085907, loss_b 1.2071493864059448, lr 0.0005936392555720867
iter 41640: loss 0.6833823919296265, loss_a 0.4457712173461914, loss_b 1.3279423713684082, lr 0.0005936362041637814
iter 41650: loss 0.633734405040741, loss_a 0.41215261816978455, loss_b 1.1876296997070312, lr 0.0005936331520324614
iter 41660: loss 0.6318725347518921, loss_a 0.4234972298145294, loss_b 1.12843656539917, lr 0.0005936300991781352
iter 41670: loss 0.6869157552719116, loss_a 0.44457778334617615, loss_b 1.3348166942596436, lr 0.0005936270456008111
iter 41680: loss 0.6115162968635559, loss_a 0.39183661341667175, loss_b 1.15156888961792, lr 0.0005936239913004976
iter 41690: loss 0.7017995715141296, loss_a 0.485111802816391, loss_b 1.2665807008743286, lr 0.0005936209362772029
iter 41700: loss 0.6433388590812683, loss_a 0.41156819462776184, loss_b 1.2091591358184814, lr 0.0005936178805309356
iter 41710: loss 0.6541783809661865, loss_a 0.4220317304134369, loss_b 1.2070659399032593, lr 0.0005936148240617038
iter 41720: loss 0.6486993432044983, loss_a 0.4069034457206726, loss_b 1.2928664684295654, lr 0.000593611766869516
iter 41730: loss 0.6083788275718689, loss_a 0.38986286520957947, loss_b 1.1279652118682861, lr 0.0005936087089543807
iter 41740: loss 0.644560694694519, loss_a 0.4009780287742615, loss_b 1.2391295433044434, lr 0.0005936056503163062
iter 41750: loss 0.6396808624267578, loss_a 0.4225786328315735, loss_b 1.1676565408706665, lr 0.0005936025909553008
iter 41760: loss 0.6295211315155029, loss_a 0.4081568419933319, loss_b 1.1473463773727417, lr 0.000593599530871373
iter 41770: loss 0.6120221018791199, loss_a 0.3927422761917114, loss_b 1.1729965209960938, lr 0.0005935964700645313
iter 41780: loss 0.6819601058959961, loss_a 0.43351852893829346, loss_b 1.3692580461502075, lr 0.0005935934085347839
iter 41790: loss 0.6581699848175049, loss_a 0.4190351665019989, loss_b 1.2431801557540894, lr 0.0005935903462821391
iter 41800: loss 0.6932795643806458, loss_a 0.43896904587745667, loss_b 1.4095312356948853, lr 0.0005935872833066056
iter 41810: loss 0.6126308441162109, loss_a 0.4028918147087097, loss_b 1.0966161489486694, lr 0.0005935842196081916
iter 41820: loss 0.6822221279144287, loss_a 0.4310811758041382, loss_b 1.3935823440551758, lr 0.0005935811551869057
iter 41830: loss 0.6392959356307983, loss_a 0.4079369306564331, loss_b 1.2021926641464233, lr 0.0005935780900427561
iter 41840: loss 0.6370225548744202, loss_a 0.398677796125412, loss_b 1.275525450706482, lr 0.0005935750241757512
iter 41850: loss 0.6001276969909668, loss_a 0.4122806787490845, loss_b 1.0135672092437744, lr 0.0005935719575858996
iter 41860: loss 0.6740790605545044, loss_a 0.4318975806236267, loss_b 1.3145360946655273, lr 0.0005935688902732094
iter 41870: loss 0.6669275760650635, loss_a 0.44438764452934265, loss_b 1.2268110513687134, lr 0.0005935658222376893
iter 41880: loss 0.6571322679519653, loss_a 0.4121657907962799, loss_b 1.3447856903076172, lr 0.0005935627534793477
iter 41890: loss 0.6597984433174133, loss_a 0.4301556944847107, loss_b 1.3036245107650757, lr 0.0005935596839981927
iter 41900: loss 0.6763018369674683, loss_a 0.4410175085067749, loss_b 1.2584259510040283, lr 0.0005935566137942332
iter 41910: loss 0.666509747505188, loss_a 0.4224494397640228, loss_b 1.2626855373382568, lr 0.0005935535428674772
iter 41920: loss 0.6406692266464233, loss_a 0.41024476289749146, loss_b 1.2180492877960205, lr 0.0005935504712179334
iter 41930: loss 0.6043351888656616, loss_a 0.4006178677082062, loss_b 1.0658303499221802, lr 0.00059354739884561
iter 41940: loss 0.6213396787643433, loss_a 0.3912549614906311, loss_b 1.179814338684082, lr 0.0005935443257505156
iter 41950: loss 0.6256094574928284, loss_a 0.41503992676734924, loss_b 1.1747781038284302, lr 0.0005935412519326586
iter 41960: loss 0.7055639028549194, loss_a 0.4443274438381195, loss_b 1.5173027515411377, lr 0.0005935381773920473
iter 41970: loss 0.6640861630439758, loss_a 0.4212299585342407, loss_b 1.302700161933899, lr 0.0005935351021286903
iter 41980: loss 0.6949833631515503, loss_a 0.4385835528373718, loss_b 1.381748080253601, lr 0.0005935320261425959
iter 41990: loss 0.627984881401062, loss_a 0.4179583489894867, loss_b 1.1144615411758423, lr 0.0005935289494337727
iter 42000: loss 0.6634030342102051, loss_a 0.439377099275589, loss_b 1.2337590456008911, lr 0.000593525872002229
iter 42010: loss 0.6856909990310669, loss_a 0.43563833832740784, loss_b 1.3789640665054321, lr 0.0005935227938479733
iter 42020: loss 0.6259090900421143, loss_a 0.3873392343521118, loss_b 1.178499698638916, lr 0.000593519714971014
iter 42030: loss 0.625602126121521, loss_a 0.4127376079559326, loss_b 1.1655865907669067, lr 0.0005935166353713595
iter 42040: loss 0.6452911496162415, loss_a 0.4159468710422516, loss_b 1.1879193782806396, lr 0.0005935135550490184
iter 42050: loss 0.6602933406829834, loss_a 0.4267841875553131, loss_b 1.2218410968780518, lr 0.0005935104740039989
iter 42060: loss 0.7172014713287354, loss_a 0.453097403049469, loss_b 1.4388773441314697, lr 0.0005935073922363098
iter 42070: loss 0.5907154679298401, loss_a 0.3866307735443115, loss_b 1.0845483541488647, lr 0.0005935043097459591
iter 42080: loss 0.6691734790802002, loss_a 0.4387439787387848, loss_b 1.2603669166564941, lr 0.0005935012265329558
iter 42090: loss 0.6877826452255249, loss_a 0.4468992054462433, loss_b 1.2961857318878174, lr 0.0005934981425973079
iter 42100: loss 0.6808202266693115, loss_a 0.45590299367904663, loss_b 1.2071861028671265, lr 0.0005934950579390241
iter 42110: loss 0.6727265119552612, loss_a 0.43026602268218994, loss_b 1.3002774715423584, lr 0.0005934919725581127
iter 42120: loss 0.6495403051376343, loss_a 0.4043407440185547, loss_b 1.2957974672317505, lr 0.0005934888864545824
iter 42130: loss 0.6437302231788635, loss_a 0.4048307538032532, loss_b 1.2951135635375977, lr 0.0005934857996284413
iter 42140: loss 0.6392418146133423, loss_a 0.4102940261363983, loss_b 1.1561839580535889, lr 0.0005934827120796982
iter 42150: loss 0.6453220248222351, loss_a 0.4279669225215912, loss_b 1.1433438062667847, lr 0.0005934796238083614
iter 42160: loss 0.6544213891029358, loss_a 0.4235242009162903, loss_b 1.2394453287124634, lr 0.0005934765348144394
iter 42170: loss 0.7106013298034668, loss_a 0.45104238390922546, loss_b 1.4806064367294312, lr 0.0005934734450979407
iter 42180: loss 0.7042291164398193, loss_a 0.450166255235672, loss_b 1.4116089344024658, lr 0.0005934703546588737
iter 42190: loss 0.7043800950050354, loss_a 0.4507346451282501, loss_b 1.4270596504211426, lr 0.000593467263497247
iter 42200: loss 0.7172947525978088, loss_a 0.4741978943347931, loss_b 1.353327989578247, lr 0.000593464171613069
iter 42210: loss 0.6610673666000366, loss_a 0.43706563115119934, loss_b 1.2530843019485474, lr 0.0005934610790063482
iter 42220: loss 0.683052659034729, loss_a 0.4355051517486572, loss_b 1.3242568969726562, lr 0.000593457985677093
iter 42230: loss 0.6216316223144531, loss_a 0.40826138854026794, loss_b 1.1873693466186523, lr 0.000593454891625312
iter 42240: loss 0.6581925749778748, loss_a 0.42683565616607666, loss_b 1.2622190713882446, lr 0.0005934517968510136
iter 42250: loss 0.6846572160720825, loss_a 0.4388373792171478, loss_b 1.3117268085479736, lr 0.0005934487013542065
iter 42260: loss 0.6578594446182251, loss_a 0.42698389291763306, loss_b 1.262101411819458, lr 0.0005934456051348988
iter 42270: loss 0.6792532801628113, loss_a 0.44610360264778137, loss_b 1.2629376649856567, lr 0.0005934425081930993
iter 42280: loss 0.6403518915176392, loss_a 0.39949071407318115, loss_b 1.269479513168335, lr 0.0005934394105288163
iter 42290: loss 0.683837354183197, loss_a 0.4292832016944885, loss_b 1.3666054010391235, lr 0.0005934363121420585
iter 42300: loss 0.6738523840904236, loss_a 0.44182905554771423, loss_b 1.289520025253296, lr 0.0005934332130328343
iter 42310: loss 0.675319492816925, loss_a 0.4202479124069214, loss_b 1.4056504964828491, lr 0.0005934301132011522
iter 42320: loss 0.6743259429931641, loss_a 0.4639543294906616, loss_b 1.137603759765625, lr 0.0005934270126470206
iter 42330: loss 0.6280107498168945, loss_a 0.41182705760002136, loss_b 1.175837755203247, lr 0.0005934239113704481
iter 42340: loss 0.6486016511917114, loss_a 0.41878676414489746, loss_b 1.2076592445373535, lr 0.0005934208093714432
iter 42350: loss 0.6557472944259644, loss_a 0.43218955397605896, loss_b 1.1881014108657837, lr 0.0005934177066500144
iter 42360: loss 0.6693834066390991, loss_a 0.42716583609580994, loss_b 1.3533018827438354, lr 0.0005934146032061704
iter 42370: loss 0.6368516683578491, loss_a 0.4241791069507599, loss_b 1.1124610900878906, lr 0.0005934114990399193
iter 42380: loss 0.6263072490692139, loss_a 0.3967058062553406, loss_b 1.2197648286819458, lr 0.0005934083941512699
iter 42390: loss 0.6882668733596802, loss_a 0.44800183176994324, loss_b 1.2781373262405396, lr 0.0005934052885402307
iter 42400: loss 0.6081224083900452, loss_a 0.40196356177330017, loss_b 1.1267155408859253, lr 0.0005934021822068102
iter 42410: loss 0.71567302942276, loss_a 0.4581565856933594, loss_b 1.3926304578781128, lr 0.0005933990751510168
iter 42420: loss 0.6460204720497131, loss_a 0.43195199966430664, loss_b 1.1921769380569458, lr 0.0005933959673728592
iter 42430: loss 0.6960830688476562, loss_a 0.45660245418548584, loss_b 1.2511050701141357, lr 0.0005933928588723457
iter 42440: loss 0.6426917910575867, loss_a 0.4085184633731842, loss_b 1.2873857021331787, lr 0.0005933897496494851
iter 42450: loss 0.6514974236488342, loss_a 0.40537509322166443, loss_b 1.3180079460144043, lr 0.0005933866397042857
iter 42460: loss 0.6489047408103943, loss_a 0.41605767607688904, loss_b 1.2487471103668213, lr 0.0005933835290367562
iter 42470: loss 0.6354427337646484, loss_a 0.4121604561805725, loss_b 1.1649658679962158, lr 0.000593380417646905
iter 42480: loss 0.6725780367851257, loss_a 0.4314964711666107, loss_b 1.2629626989364624, lr 0.0005933773055347407
iter 42490: loss 0.6562638878822327, loss_a 0.41845735907554626, loss_b 1.288635492324829, lr 0.0005933741927002718
iter 42500: loss 0.6687327027320862, loss_a 0.42428505420684814, loss_b 1.311924695968628, lr 0.0005933710791435068
iter 42510: loss 0.6707134246826172, loss_a 0.4221065938472748, loss_b 1.362033486366272, lr 0.0005933679648644544
iter 42520: loss 0.6653975248336792, loss_a 0.423412024974823, loss_b 1.2864270210266113, lr 0.000593364849863123
iter 42530: loss 0.6375521421432495, loss_a 0.404103547334671, loss_b 1.1570955514907837, lr 0.0005933617341395211
iter 42540: loss 0.6499536037445068, loss_a 0.4055469334125519, loss_b 1.2814867496490479, lr 0.0005933586176936574
iter 42550: loss 0.6686062812805176, loss_a 0.4247031509876251, loss_b 1.314012050628662, lr 0.0005933555005255402
iter 42560: loss 0.6040811538696289, loss_a 0.3975380063056946, loss_b 1.100123405456543, lr 0.0005933523826351784
iter 42570: loss 0.6740446090698242, loss_a 0.43620678782463074, loss_b 1.2473506927490234, lr 0.0005933492640225805
iter 42580: loss 0.6126148700714111, loss_a 0.40229880809783936, loss_b 1.1007518768310547, lr 0.0005933461446877545
iter 42590: loss 0.660781979560852, loss_a 0.4298442602157593, loss_b 1.2808752059936523, lr 0.0005933430246307097
iter 42600: loss 0.640004575252533, loss_a 0.41513267159461975, loss_b 1.1863104104995728, lr 0.0005933399038514542
iter 42610: loss 0.646500289440155, loss_a 0.4287398159503937, loss_b 1.186232089996338, lr 0.0005933367823499967
iter 42620: loss 0.6315135955810547, loss_a 0.4018295407295227, loss_b 1.2111948728561401, lr 0.0005933336601263458
iter 42630: loss 0.633571207523346, loss_a 0.3996694087982178, loss_b 1.2073935270309448, lr 0.0005933305371805099
iter 42640: loss 0.6082262992858887, loss_a 0.39576688408851624, loss_b 1.146291971206665, lr 0.0005933274135124979
iter 42650: loss 0.6245899796485901, loss_a 0.4164157509803772, loss_b 1.0967919826507568, lr 0.0005933242891223179
iter 42660: loss 0.6473342180252075, loss_a 0.4182776212692261, loss_b 1.218632459640503, lr 0.0005933211640099788
iter 42670: loss 0.7151237726211548, loss_a 0.45114827156066895, loss_b 1.4783363342285156, lr 0.0005933180381754892
iter 42680: loss 0.7066110372543335, loss_a 0.4656859338283539, loss_b 1.4263373613357544, lr 0.0005933149116188574
iter 42690: loss 0.6210413575172424, loss_a 0.40060558915138245, loss_b 1.1646461486816406, lr 0.0005933117843400921
iter 42700: loss 0.6619149446487427, loss_a 0.42763805389404297, loss_b 1.2618895769119263, lr 0.000593308656339202
iter 42710: loss 0.6714518070220947, loss_a 0.4346022605895996, loss_b 1.3482085466384888, lr 0.0005933055276161956
iter 42720: loss 0.6561780571937561, loss_a 0.425127238035202, loss_b 1.2395716905593872, lr 0.0005933023981710814
iter 42730: loss 0.6791199445724487, loss_a 0.42200055718421936, loss_b 1.4204943180084229, lr 0.000593299268003868
iter 42740: loss 0.6848353147506714, loss_a 0.4185924232006073, loss_b 1.3780388832092285, lr 0.0005932961371145642
iter 42750: loss 0.6870434284210205, loss_a 0.43575817346572876, loss_b 1.3531060218811035, lr 0.0005932930055031783
iter 42760: loss 0.6980336904525757, loss_a 0.4494125545024872, loss_b 1.382290005683899, lr 0.000593289873169719
iter 42770: loss 0.6125956773757935, loss_a 0.3900929391384125, loss_b 1.1491737365722656, lr 0.0005932867401141949
iter 42780: loss 0.6552621722221375, loss_a 0.4143032133579254, loss_b 1.2282133102416992, lr 0.0005932836063366146
iter 42790: loss 0.6870566606521606, loss_a 0.4314415156841278, loss_b 1.417781114578247, lr 0.0005932804718369868
iter 42800: loss 0.6733745336532593, loss_a 0.4278850555419922, loss_b 1.2922950983047485, lr 0.0005932773366153197
iter 42810: loss 0.6883234977722168, loss_a 0.44661176204681396, loss_b 1.311852216720581, lr 0.0005932742006716224
iter 42820: loss 0.6446790099143982, loss_a 0.4117893576622009, loss_b 1.2552165985107422, lr 0.0005932710640059033
iter 42830: loss 0.6779682040214539, loss_a 0.4376315772533417, loss_b 1.3145216703414917, lr 0.0005932679266181708
iter 42840: loss 0.6455066204071045, loss_a 0.40927544236183167, loss_b 1.2660349607467651, lr 0.0005932647885084338
iter 42850: loss 0.6099511384963989, loss_a 0.39943256974220276, loss_b 1.153507113456726, lr 0.0005932616496767008
iter 42860: loss 0.6189172863960266, loss_a 0.39948770403862, loss_b 1.1319925785064697, lr 0.0005932585101229804
iter 42870: loss 0.6337132453918457, loss_a 0.41275471448898315, loss_b 1.193724274635315, lr 0.0005932553698472812
iter 42880: loss 0.624663233757019, loss_a 0.4154120683670044, loss_b 1.1062676906585693, lr 0.0005932522288496117
iter 42890: loss 0.6311017274856567, loss_a 0.4049752652645111, loss_b 1.1820820569992065, lr 0.0005932490871299808
iter 42900: loss 0.647513747215271, loss_a 0.41453811526298523, loss_b 1.200024962425232, lr 0.0005932459446883968
iter 42910: loss 0.5938272476196289, loss_a 0.3761049509048462, loss_b 1.1259814500808716, lr 0.0005932428015248686
iter 42920: loss 0.666751503944397, loss_a 0.4164752960205078, loss_b 1.349897861480713, lr 0.0005932396576394046
iter 42930: loss 0.6015348434448242, loss_a 0.4001957178115845, loss_b 1.0679570436477661, lr 0.0005932365130320135
iter 42940: loss 0.6569473743438721, loss_a 0.4105795621871948, loss_b 1.2916209697723389, lr 0.000593233367702704
iter 42950: loss 0.664832592010498, loss_a 0.42173951864242554, loss_b 1.3324143886566162, lr 0.0005932302216514847
iter 42960: loss 0.6423170566558838, loss_a 0.4246280789375305, loss_b 1.1480063199996948, lr 0.0005932270748783641
iter 42970: loss 0.6416724920272827, loss_a 0.41480639576911926, loss_b 1.2039729356765747, lr 0.0005932239273833509
iter 42980: loss 0.638222336769104, loss_a 0.40694862604141235, loss_b 1.2382756471633911, lr 0.0005932207791664539
iter 42990: loss 0.6412696838378906, loss_a 0.4051457643508911, loss_b 1.2208014726638794, lr 0.0005932176302276814
iter 43000: loss 0.7003645896911621, loss_a 0.4593837261199951, loss_b 1.3384288549423218, lr 0.0005932144805670423
iter 43010: loss 0.6477909684181213, loss_a 0.41137251257896423, loss_b 1.3063541650772095, lr 0.0005932113301845452
iter 43020: loss 0.6106389760971069, loss_a 0.3876999020576477, loss_b 1.123450517654419, lr 0.0005932081790801987
iter 43030: loss 0.6617990732192993, loss_a 0.44159960746765137, loss_b 1.1705849170684814, lr 0.0005932050272540113
iter 43040: loss 0.6818996667861938, loss_a 0.43615150451660156, loss_b 1.342576026916504, lr 0.0005932018747059919
